Time,Signal,Price,EMA9,EMA21,RSI,Volume,VolumeMA,4H,Reason
2026-05-17 11:30:00,HOLD,78045.34,78110.23,78093.75,46.51,19.70,63.90,false,No active cross event
2026-05-17 11:45:00,HOLD,78104.80,78109.14,78094.75,50.64,31.71,61.43,false,No active cross event
2026-05-17 12:00:00,HOLD,78097.39,78106.79,78094.99,50.12,34.24,59.10,false,No active cross event
2026-05-17 12:15:00,HOLD,78121.99,78109.83,78097.45,51.89,37.90,57.84,false,No active cross event
2026-05-17 12:30:00,HOLD,78151.96,78118.26,78102.40,54.02,61.72,58.70,false,No active cross event
2026-05-17 12:45:00,HOLD,78180.01,78130.61,78109.46,55.98,46.39,57.61,false,No active cross event
2026-05-17 13:00:00,HOLD,78148.72,78134.23,78113.03,53.25,29.68,55.41,false,No active cross event
2026-05-17 13:15:00,HOLD,78066.25,78120.63,78108.77,46.76,38.41,55.15,false,No active cross event
2026-05-17 13:30:00,HOLD,78101.12,78116.73,78108.08,49.56,28.00,53.87,false,No active cross event
2026-05-17 13:45:00,HOLD,78089.80,78111.35,78106.42,48.67,21.28,53.47,false,No active cross event
2026-05-17 14:00:00,HOLD,78128.27,78114.73,78108.40,51.85,46.81,53.79,false,No active cross event
2026-05-17 14:15:00,HOLD,78150.00,78121.78,78112.18,53.59,51.09,52.23,false,No active cross event
2026-05-17 14:30:00,HOLD,78123.87,78122.20,78113.25,51.19,44.42,51.25,false,No active cross event
2026-05-17 14:45:00,HOLD,78249.33,78147.63,78125.62,60.39,54.12,44.50,false,No active cross event
2026-05-17 15:00:00,HOLD,78446.99,78207.50,78154.83,69.98,147.76,45.90,false,No active cross event
2026-05-17 15:15:00,HOLD,78527.22,78271.44,78188.69,72.86,249.65,55.58,false,No active cross event
2026-05-17 15:30:00,HOLD,78480.99,78313.35,78215.26,68.77,98.66,58.09,false,No active cross event
2026-05-17 15:45:00,HOLD,78465.99,78343.88,78238.05,67.45,68.87,59.79,false,No active cross event
2026-05-17 16:00:00,HOLD,78357.58,78346.62,78248.92,58.67,88.58,62.98,false,No active cross event
2026-05-17 16:15:00,HOLD,78350.04,78347.30,78258.11,58.10,49.35,62.42,false,No active cross event
2026-05-17 16:30:00,HOLD,78411.25,78360.09,78272.03,61.37,66.48,64.76,false,No active cross event
2026-05-17 16:45:00,HOLD,78415.99,78371.27,78285.12,61.61,53.03,65.82,false,No active cross event
2026-05-17 17:00:00,HOLD,78390.34,78375.09,78294.69,59.38,75.58,67.89,false,No active cross event
2026-05-17 17:15:00,HOLD,78434.42,78386.95,78307.39,61.93,57.15,68.85,false,No active cross event
2026-05-17 17:30:00,HOLD,78474.99,78404.56,78322.63,64.17,75.10,69.52,false,No active cross event
2026-05-17 17:45:00,HOLD,78364.83,78396.61,78326.46,54.78,46.61,69.53,false,No active cross event
2026-05-17 18:00:00,HOLD,78261.12,78369.52,78320.52,47.70,49.64,70.53,false,No active cross event
2026-05-17 18:15:00,HOLD,78292.62,78354.14,78317.99,49.82,56.31,71.42,false,No active cross event
2026-05-17 18:30:00,HOLD,78261.73,78335.66,78312.87,47.78,72.56,73.65,false,No active cross event
2026-05-17 18:45:00,HOLD,78202.91,78309.11,78302.88,44.06,81.77,76.68,false,No active cross event
2026-05-17 19:00:00,HOLD,78072.81,78261.85,78281.96,37.19,112.80,79.98,false,RSI not overbought
2026-05-17 19:15:00,HOLD,78040.00,78217.48,78259.96,35.67,195.37,87.19,false,RSI not overbought
2026-05-17 19:30:00,HOLD,78007.91,78175.56,78237.05,34.21,44.02,87.17,false,RSI not overbought
2026-05-17 19:45:00,HOLD,78051.51,78150.75,78220.18,37.94,45.38,86.73,false,RSI not overbought
2026-05-17 20:00:00,HOLD,78089.47,78138.50,78208.30,41.07,41.64,81.43,false,No active cross event
2026-05-17 20:15:00,HOLD,77990.07,78108.81,78188.46,35.95,64.90,72.19,false,No active cross event
2026-05-17 20:30:00,HOLD,78034.00,78093.85,78174.42,39.54,56.46,70.08,false,No active cross event
2026-05-17 20:45:00,HOLD,78051.41,78085.36,78163.24,40.95,40.64,68.67,false,No active cross event
2026-05-17 21:00:00,HOLD,78062.83,78080.85,78154.11,41.91,24.66,65.47,false,No active cross event
2026-05-17 21:15:00,HOLD,78141.36,78092.96,78152.95,48.14,25.35,64.27,false,No active cross event
2026-05-17 21:30:00,HOLD,78171.03,78108.57,78154.59,50.31,33.55,62.63,false,No active cross event
2026-05-17 21:45:00,HOLD,78034.36,78093.73,78143.66,41.66,59.32,62.94,false,No active cross event
2026-05-17 22:00:00,HOLD,77920.16,78059.01,78123.34,36.09,123.38,65.33,false,No active cross event
2026-05-17 22:15:00,HOLD,77987.62,78044.74,78111.01,41.10,68.25,65.88,false,No active cross event
2026-05-17 22:30:00,HOLD,78049.99,78045.79,78105.46,45.37,82.55,66.26,false,No active cross event
2026-05-17 22:45:00,HOLD,78089.98,78054.63,78104.05,47.98,22.26,65.04,false,No active cross event
2026-05-17 23:00:00,HOLD,78125.48,78068.80,78106.00,50.24,57.63,65.44,false,No active cross event
2026-05-17 23:15:00,HOLD,78136.99,78082.44,78108.82,50.99,45.72,64.91,false,No active cross event
2026-05-17 23:30:00,HOLD,78130.33,78092.01,78110.77,50.52,16.59,62.11,false,No active cross event
2026-05-17 23:45:00,HOLD,78268.05,78127.22,78125.07,58.97,52.50,60.65,false,RSI not oversold
2026-05-18 00:00:00,HOLD,78262.91,78154.36,78137.60,58.57,67.05,58.36,false,RSI not oversold
2026-05-18 00:15:00,HOLD,78228.18,78169.12,78145.84,55.80,34.23,50.30,false,RSI not oversold
2026-05-18 00:30:00,HOLD,78383.93,78212.08,78167.48,64.02,56.18,50.91,false,RSI not oversold
2026-05-18 00:45:00,HOLD,78415.30,78252.73,78190.01,65.41,67.87,52.04,false,No active cross event
2026-05-18 01:00:00,HOLD,78341.07,78270.40,78203.74,59.53,37.71,51.84,false,No active cross event
2026-05-18 01:15:00,HOLD,78291.02,78274.52,78211.68,55.88,49.08,51.05,false,No active cross event
2026-05-18 01:30:00,HOLD,78295.26,78278.67,78219.28,56.13,92.49,52.85,false,No active cross event
2026-05-18 01:45:00,HOLD,78277.36,78278.41,78224.56,54.74,26.10,52.12,false,No active cross event
2026-05-18 02:00:00,HOLD,78295.13,78281.75,78230.97,55.91,40.07,52.89,false,No active cross event
2026-05-18 02:15:00,HOLD,78431.52,78311.71,78249.20,63.63,87.03,55.98,false,No active cross event
2026-05-18 02:30:00,HOLD,78430.64,78335.49,78265.70,63.55,124.38,60.52,false,No active cross event
2026-05-18 02:45:00,HOLD,78405.72,78349.54,78278.43,61.28,42.42,59.67,false,No active cross event
2026-05-18 03:00:00,HOLD,78117.01,78303.03,78263.75,42.38,200.74,63.54,false,No active cross event
2026-05-18 03:15:00,HOLD,77999.84,78242.39,78239.76,37.35,126.57,66.46,false,No active cross event
2026-05-18 03:30:00,HOLD,78048.00,78203.52,78222.33,40.48,103.96,67.53,false,RSI not overbought
2026-05-18 03:45:00,HOLD,77997.24,78162.26,78201.87,38.31,154.51,74.14,false,RSI not overbought
2026-05-18 04:00:00,HOLD,77855.01,78100.81,78170.33,32.97,127.24,77.62,false,RSI not overbought
2026-05-18 04:15:00,HOLD,77836.13,78047.87,78139.95,32.33,149.14,82.79,false,RSI not overbought
2026-05-18 04:30:00,HOLD,77250.00,77888.30,78059.05,19.56,1388.41,151.38,false,No active cross event
2026-05-18 04:45:00,HOLD,77457.67,77802.17,78004.38,30.09,366.63,167.09,false,No active cross event
2026-05-18 05:00:00,HOLD,77207.12,77683.16,77931.90,25.72,462.99,186.89,false,No active cross event
2026-05-18 05:15:00,HOLD,77152.52,77577.03,77861.05,24.87,225.61,196.46,false,No active cross event
2026-05-18 05:30:00,HOLD,77019.82,77465.59,77784.57,22.89,210.15,204.16,false,No active cross event
2026-05-18 05:45:00,HOLD,77209.95,77414.46,77732.33,31.32,164.07,208.97,false,No active cross event
2026-05-18 06:00:00,HOLD,77068.49,77345.27,77671.98,28.80,119.46,213.05,false,No active cross event
2026-05-18 06:15:00,HOLD,76900.00,77256.21,77601.80,26.10,224.18,221.81,false,No active cross event
2026-05-18 06:30:00,HOLD,76836.80,77172.33,77532.26,25.15,219.72,228.17,false,No active cross event
2026-05-18 06:45:00,HOLD,77109.22,77159.71,77493.80,35.98,208.12,237.27,false,No active cross event
2026-05-18 07:00:00,HOLD,77170.51,77161.87,77464.41,38.15,144.91,242.51,false,No active cross event
2026-05-18 07:15:00,HOLD,77039.18,77137.33,77425.75,35.38,133.13,244.82,false,No active cross event
2026-05-18 07:30:00,HOLD,76874.64,77084.79,77375.65,32.23,122.59,244.73,false,No active cross event
2026-05-18 07:45:00,HOLD,76835.41,77034.92,77326.54,31.51,144.05,249.81,false,No active cross event
2026-05-18 08:00:00,HOLD,76872.96,77002.53,77285.30,33.05,143.83,246.96,false,No active cross event
2026-05-18 08:15:00,HOLD,76963.01,76994.62,77256.00,36.73,115.87,246.43,false,No active cross event
2026-05-18 08:30:00,HOLD,77002.71,76996.24,77232.98,38.34,162.61,249.36,false,No active cross event
2026-05-18 08:45:00,HOLD,76924.65,76981.92,77204.95,36.38,86.73,245.97,false,No active cross event
2026-05-18 09:00:00,HOLD,77028.72,76991.28,77188.93,40.73,82.10,243.71,false,No active cross event
2026-05-18 09:15:00,HOLD,76817.04,76956.43,77155.12,35.43,103.34,241.42,false,No active cross event
2026-05-18 09:30:00,HOLD,76999.99,76965.14,77141.02,42.41,67.20,175.36,false,No active cross event
2026-05-18 09:45:00,HOLD,77038.49,76979.81,77131.70,43.79,101.83,162.12,false,No active cross event
2026-05-18 10:00:00,HOLD,77025.47,76988.94,77122.04,43.41,149.22,146.44,false,No active cross event
2026-05-18 10:15:00,HOLD,77027.03,76996.56,77113.40,43.47,99.49,140.13,false,No active cross event
2026-05-18 10:30:00,HOLD,76897.95,76976.84,77093.82,39.55,90.46,134.15,false,No active cross event
2026-05-18 10:45:00,HOLD,76931.40,76967.75,77079.05,41.03,247.67,138.33,false,No active cross event
2026-05-18 11:00:00,HOLD,76891.82,76952.57,77062.03,39.79,279.07,146.31,false,No active cross event
2026-05-18 11:15:00,HOLD,76732.34,76908.52,77032.06,35.16,140.08,142.10,false,No active cross event
2026-05-18 11:30:00,HOLD,76825.25,76891.87,77013.26,39.57,107.11,136.47,false,No active cross event
2026-05-18 11:45:00,HOLD,76912.52,76896.00,77004.10,43.46,95.46,130.84,false,No active cross event
2026-05-18 12:00:00,HOLD,76947.43,76906.28,76998.95,44.99,209.33,134.06,false,No active cross event
2026-05-18 12:15:00,HOLD,77035.47,76932.12,77002.27,48.75,277.62,141.28,false,No active cross event
2026-05-18 12:30:00,HOLD,76971.04,76939.90,76999.43,46.26,331.32,151.72,false,No active cross event
2026-05-18 12:45:00,HOLD,77073.69,76966.66,77006.18,50.59,321.36,160.58,false,No active cross event
2026-05-18 13:00:00,HOLD,77038.80,76981.09,77009.15,49.14,162.22,161.50,false,No active cross event
2026-05-18 13:15:00,HOLD,76980.54,76980.98,77006.54,46.73,130.52,162.24,false,No active cross event
2026-05-18 13:30:00,HOLD,76957.13,76976.21,77002.05,45.76,114.05,159.81,false,No active cross event
2026-05-18 13:45:00,HOLD,77040.42,76989.05,77005.54,49.76,155.43,163.24,false,No active cross event
2026-05-18 14:00:00,HOLD,76910.09,76973.26,76996.86,44.26,121.67,165.22,false,No active cross event
2026-05-18 14:15:00,HOLD,76969.79,76972.57,76994.40,47.14,77.48,163.93,false,No active cross event
2026-05-18 14:30:00,HOLD,76951.61,76968.37,76990.51,46.35,104.89,165.81,false,No active cross event
2026-05-18 14:45:00,HOLD,76933.16,76961.33,76985.30,45.53,61.71,163.81,false,No active cross event
2026-05-18 15:00:00,HOLD,76785.09,76926.08,76967.10,39.43,118.24,162.26,false,No active cross event
2026-05-18 15:15:00,HOLD,76818.38,76904.54,76953.58,41.33,87.20,161.64,false,No active cross event
2026-05-18 15:30:00,HOLD,76816.00,76886.83,76941.07,41.23,115.37,162.89,false,No active cross event
2026-05-18 15:45:00,HOLD,76764.74,76862.42,76925.04,39.05,111.39,156.08,false,No active cross event
2026-05-18 16:00:00,HOLD,76759.53,76841.84,76909.99,38.82,132.01,148.72,false,No active cross event
2026-05-18 16:15:00,HOLD,76814.70,76836.41,76901.33,42.60,75.39,145.49,false,No active cross event
2026-05-18 16:30:00,HOLD,77356.01,76940.33,76942.67,65.25,350.31,157.65,false,No active cross event
2026-05-18 16:45:00,HOLD,77285.83,77009.43,76973.86,61.84,134.68,159.61,false,RSI not oversold
2026-05-18 17:00:00,HOLD,77425.79,77092.70,77014.95,65.69,233.40,160.81,false,RSI not oversold
2026-05-18 17:15:00,HOLD,77340.90,77142.34,77044.58,61.63,273.94,160.63,false,RSI not oversold
2026-05-18 17:30:00,HOLD,77726.22,77259.12,77106.55,70.53,268.30,157.48,false,RSI not oversold
2026-05-18 17:45:00,HOLD,77639.98,77335.29,77155.04,66.80,205.13,151.67,false,No active cross event
2026-05-18 18:00:00,HOLD,77480.86,77364.40,77184.66,60.44,163.16,151.71,false,No active cross event
2026-05-18 18:15:00,HOLD,77280.91,77347.71,77193.41,53.54,116.76,151.03,false,No active cross event
2026-05-18 18:30:00,HOLD,76819.96,77242.16,77159.46,41.72,415.07,166.08,false,No active cross event
2026-05-18 18:45:00,HOLD,76937.70,77181.26,77139.30,45.05,421.57,179.38,false,No active cross event
2026-05-18 19:00:00,HOLD,76695.04,77084.02,77098.91,39.97,363.31,191.46,false,RSI not overbought
2026-05-18 19:15:00,HOLD,76641.66,76995.55,77057.34,38.93,689.84,222.08,false,RSI not overbought
2026-05-18 19:30:00,HOLD,76484.62,76893.36,77005.28,35.97,646.81,249.18,false,RSI not overbought
2026-05-18 19:45:00,HOLD,76393.65,76793.42,76949.68,34.34,458.63,269.03,false,RSI not overbought
2026-05-18 20:00:00,HOLD,76282.01,76691.14,76888.98,32.40,823.32,304.28,false,No active cross event
2026-05-18 20:15:00,HOLD,76087.58,76570.43,76816.12,29.29,509.32,325.39,false,No active cross event
2026-05-18 20:30:00,HOLD,76324.33,76521.21,76771.42,37.19,350.61,337.15,false,No active cross event
2026-05-18 20:45:00,HOLD,76409.46,76498.86,76738.51,39.79,276.92,345.42,false,No active cross event
2026-05-18 21:00:00,HOLD,76509.23,76500.93,76717.67,42.79,383.79,358.01,false,No active cross event
2026-05-18 21:15:00,HOLD,76278.34,76456.41,76677.73,38.07,386.17,373.55,false,No active cross event
2026-05-18 21:30:00,HOLD,76461.14,76457.36,76658.04,43.39,189.12,365.49,false,No active cross event
2026-05-18 21:45:00,HOLD,76410.01,76447.89,76635.49,42.30,293.86,373.45,false,No active cross event
2026-05-18 22:00:00,HOLD,76561.48,76470.61,76628.76,46.59,146.13,369.09,false,No active cross event
2026-05-18 22:15:00,HOLD,76666.00,76509.69,76632.15,49.40,139.83,362.38,false,No active cross event
2026-05-18 22:30:00,HOLD,76660.36,76539.82,76634.71,49.25,66.32,352.28,false,No active cross event
2026-05-18 22:45:00,HOLD,76706.39,76573.13,76641.23,50.57,98.59,346.96,false,No active cross event
2026-05-18 23:00:00,HOLD,76438.00,76546.11,76622.75,43.47,127.69,345.18,false,No active cross event
2026-05-18 23:15:00,HOLD,76354.74,76507.83,76598.39,41.52,252.60,351.98,false,No active cross event
2026-05-18 23:30:00,HOLD,76328.27,76471.92,76573.83,40.89,273.27,344.89,false,No active cross event
2026-05-18 23:45:00,HOLD,76252.50,76428.04,76544.62,39.07,126.00,330.11,false,No active cross event
2026-05-19 00:00:00,HOLD,76619.76,76466.38,76551.45,50.56,470.49,335.47,false,No active cross event
2026-05-19 00:15:00,HOLD,76638.35,76500.78,76559.35,51.06,100.35,305.99,false,No active cross event
2026-05-19 00:30:00,HOLD,76900.97,76580.81,76590.41,57.62,118.21,279.56,false,No active cross event
2026-05-19 00:45:00,HOLD,76928.00,76650.25,76621.10,58.24,123.42,262.80,false,RSI not oversold
2026-05-19 01:00:00,HOLD,77057.01,76731.60,76660.73,61.16,111.60,227.22,false,RSI not oversold
2026-05-19 01:15:00,HOLD,77139.08,76813.10,76704.21,62.94,100.74,206.79,false,RSI not oversold
2026-05-19 01:30:00,HOLD,76966.21,76843.72,76728.03,57.02,101.87,194.35,false,RSI not oversold
2026-05-19 01:45:00,HOLD,76909.92,76856.96,76744.57,55.20,149.65,187.99,false,No active cross event
2026-05-19 02:00:00,HOLD,76917.76,76869.12,76760.31,55.42,171.67,177.38,false,No active cross event
2026-05-19 02:15:00,HOLD,77018.82,76899.06,76783.81,58.18,111.29,163.64,false,No active cross event
2026-05-19 02:30:00,HOLD,77029.99,76925.25,76806.19,58.49,129.85,160.67,false,No active cross event
2026-05-19 02:45:00,HOLD,77103.05,76960.81,76833.18,60.53,78.93,149.93,false,No active cross event
2026-05-19 03:00:00,HOLD,77144.99,76997.64,76861.53,61.69,92.21,147.23,false,No active cross event
2026-05-19 03:15:00,HOLD,77139.10,77025.93,76886.76,61.41,70.03,143.74,false,No active cross event
2026-05-19 03:30:00,HOLD,77046.71,77030.09,76901.30,57.13,66.40,143.74,false,No active cross event
2026-05-19 03:45:00,HOLD,77078.22,77039.72,76917.38,58.20,131.04,145.37,false,No active cross event
2026-05-19 04:00:00,HOLD,77084.00,77048.57,76932.53,58.41,73.35,142.65,false,No active cross event
2026-05-19 04:15:00,HOLD,77033.77,77045.61,76941.73,55.84,54.28,132.73,false,No active cross event
2026-05-19 04:30:00,HOLD,77118.54,77060.20,76957.81,59.11,74.71,122.80,false,No active cross event
2026-05-19 04:45:00,HOLD,77001.87,77048.53,76961.81,53.27,72.72,120.14,false,No active cross event
2026-05-19 05:00:00,HOLD,77116.08,77062.04,76975.84,57.68,296.40,111.44,false,No active cross event
2026-05-19 05:15:00,HOLD,77213.18,77092.27,76997.41,61.04,132.69,113.05,false,No active cross event
2026-05-19 05:30:00,HOLD,77183.41,77110.50,77014.32,59.48,63.06,110.29,false,No active cross event
2026-05-19 05:45:00,HOLD,77140.87,77116.57,77025.83,57.23,64.29,107.34,false,No active cross event
2026-05-19 06:00:00,HOLD,77118.31,77116.92,77034.23,56.02,65.37,105.03,false,No active cross event
2026-05-19 06:15:00,HOLD,76765.54,77046.64,77009.81,41.30,204.65,110.22,false,No active cross event
2026-05-19 06:30:00,HOLD,76856.89,77008.69,76995.91,45.31,431.02,126.68,false,No active cross event
2026-05-19 06:45:00,HOLD,76667.01,76940.36,76966.01,39.30,68.42,122.62,false,RSI not overbought
2026-05-19 07:00:00,HOLD,76720.60,76896.41,76943.70,41.65,120.03,120.04,false,RSI not overbought
2026-05-19 07:15:00,HOLD,76826.87,76882.50,76933.08,46.11,115.36,120.24,false,RSI not overbought
2026-05-19 07:30:00,HOLD,76749.98,76855.99,76916.43,43.52,150.02,121.25,false,RSI not overbought
2026-05-19 07:45:00,HOLD,76617.47,76808.29,76889.25,39.41,83.62,121.48,false,No active cross event
2026-05-19 08:00:00,HOLD,76772.15,76801.06,76878.61,45.84,58.62,119.80,false,No active cross event
2026-05-19 08:15:00,HOLD,76748.62,76790.57,76866.79,45.06,63.05,119.45,false,No active cross event
2026-05-19 08:30:00,HOLD,76850.50,76802.56,76865.31,49.11,36.32,117.95,false,No active cross event
2026-05-19 08:45:00,HOLD,76787.11,76799.47,76858.20,46.80,53.85,114.09,false,No active cross event
2026-05-19 09:00:00,HOLD,76892.20,76818.02,76861.29,50.92,92.59,115.05,false,No active cross event
2026-05-19 09:15:00,HOLD,76735.79,76801.57,76849.88,45.29,49.05,114.79,false,No active cross event
2026-05-19 09:30:00,HOLD,76881.48,76817.55,76852.75,50.76,56.83,113.90,false,No active cross event
2026-05-19 09:45:00,HOLD,76927.25,76839.49,76859.53,52.36,41.26,112.32,false,No active cross event
2026-05-19 10:00:00,HOLD,76859.85,76843.56,76859.56,49.78,37.98,99.40,false,No active cross event
2026-05-19 10:15:00,HOLD,76817.82,76838.41,76855.76,48.19,113.58,98.45,false,No active cross event
2026-05-19 10:30:00,HOLD,76914.91,76853.71,76861.14,52.01,167.92,103.69,false,No active cross event
2026-05-19 10:45:00,HOLD,76911.24,76865.22,76865.69,51.86,72.95,104.12,false,No active cross event
2026-05-19 11:00:00,HOLD,76991.80,76890.54,76877.16,55.04,132.50,107.48,false,RSI not oversold
2026-05-19 11:15:00,HOLD,77009.99,76914.43,76889.23,55.75,86.26,101.56,false,RSI not oversold
2026-05-19 11:30:00,HOLD,77085.65,76948.67,76907.09,58.68,107.54,85.39,false,RSI not oversold
2026-05-19 11:45:00,HOLD,77029.40,76964.82,76918.21,55.73,59.82,84.96,false,RSI not oversold
2026-05-19 12:00:00,HOLD,77139.39,76999.73,76938.32,59.97,101.48,84.03,false,No active cross event
2026-05-19 12:15:00,HOLD,77140.39,77027.86,76956.69,60.01,158.04,86.16,false,No active cross event
2026-05-19 12:30:00,HOLD,77260.49,77074.39,76984.30,64.33,121.13,84.72,false,No active cross event
2026-05-19 12:45:00,HOLD,77233.69,77106.25,77006.98,62.70,109.53,86.01,false,No active cross event
2026-05-19 13:00:00,HOLD,77108.43,77106.69,77016.20,55.61,114.01,88.78,false,No active cross event
2026-05-19 13:15:00,HOLD,77077.25,77100.80,77021.75,53.98,89.81,90.12,false,No active cross event
2026-05-19 13:30:00,HOLD,77186.00,77117.84,77036.68,58.56,213.85,99.00,false,No active cross event
2026-05-19 13:45:00,HOLD,77048.71,77104.01,77037.77,51.58,48.25,98.72,false,No active cross event
2026-05-19 14:00:00,HOLD,77034.56,77090.12,77037.48,50.91,55.15,96.85,false,No active cross event
2026-05-19 14:15:00,HOLD,76773.32,77026.76,77013.47,40.42,142.84,101.54,false,No active cross event
2026-05-19 14:30:00,HOLD,76796.96,76980.80,76993.79,41.59,107.56,104.07,false,RSI not overbought
2026-05-19 14:45:00,HOLD,76818.80,76948.40,76977.88,42.71,79.54,105.99,false,RSI not overbought
2026-05-19 15:00:00,HOLD,76805.21,76919.76,76962.18,42.17,74.02,107.79,false,RSI not overbought
2026-05-19 15:15:00,HOLD,76837.54,76903.32,76950.85,43.99,53.15,104.77,false,RSI not overbought
2026-05-19 15:30:00,HOLD,76752.93,76873.24,76932.86,40.40,210.35,106.89,false,No active cross event
2026-05-19 15:45:00,HOLD,77041.87,76906.97,76942.77,54.16,126.86,109.59,false,No active cross event
2026-05-19 16:00:00,HOLD,76999.95,76925.56,76947.97,52.28,157.72,110.85,false,No active cross event
2026-05-19 16:15:00,HOLD,76885.34,76917.52,76942.27,47.41,96.83,111.38,false,No active cross event
2026-05-19 16:30:00,HOLD,76666.96,76867.41,76917.24,39.82,99.93,110.99,false,No active cross event
2026-05-19 16:45:00,HOLD,76714.62,76836.85,76898.82,42.00,75.81,111.79,false,No active cross event
2026-05-19 17:00:00,HOLD,76786.88,76826.86,76888.65,45.25,46.03,109.02,false,No active cross event
2026-05-19 17:15:00,HOLD,76849.98,76831.48,76885.13,47.98,88.05,105.52,false,No active cross event
2026-05-19 17:30:00,HOLD,76909.04,76846.99,76887.31,50.48,55.98,102.26,false,No active cross event
2026-05-19 17:45:00,HOLD,76940.21,76865.64,76892.11,51.79,67.05,100.14,false,No active cross event
2026-05-19 18:00:00,HOLD,76824.33,76857.37,76885.95,46.82,124.97,100.69,false,No active cross event
2026-05-19 18:15:00,HOLD,76601.01,76806.10,76860.05,39.04,215.60,106.98,false,No active cross event
2026-05-19 18:30:00,HOLD,76734.28,76791.74,76848.62,44.92,311.93,111.88,false,No active cross event
2026-05-19 18:45:00,HOLD,76872.75,76807.94,76850.81,50.29,254.14,122.18,false,No active cross event
2026-05-19 19:00:00,HOLD,76616.80,76769.71,76829.54,42.12,314.78,135.16,false,No active cross event
2026-05-19 19:15:00,HOLD,76450.00,76705.77,76795.03,37.81,485.62,152.30,false,No active cross event
2026-05-19 19:30:00,HOLD,76461.66,76656.95,76764.73,38.28,377.85,165.81,false,No active cross event
2026-05-19 19:45:00,HOLD,76392.43,76604.04,76730.88,36.50,248.00,174.23,false,No active cross event
2026-05-19 20:00:00,HOLD,76590.89,76601.41,76718.15,44.49,139.91,177.53,false,No active cross event
2026-05-19 20:15:00,HOLD,76500.00,76581.13,76698.32,41.89,235.40,186.64,false,No active cross event
2026-05-19 20:30:00,HOLD,76485.79,76562.06,76679.00,41.48,218.93,187.07,false,No active cross event
2026-05-19 20:45:00,HOLD,76521.23,76553.90,76664.66,42.97,179.55,189.70,false,No active cross event
2026-05-19 21:00:00,HOLD,76470.67,76537.25,76647.02,41.35,153.93,189.51,false,No active cross event
2026-05-19 21:15:00,HOLD,76612.00,76552.20,76643.84,47.33,109.09,190.13,false,No active cross event
2026-05-19 21:30:00,HOLD,76795.56,76600.87,76657.63,53.90,173.39,193.80,false,No active cross event
2026-05-19 21:45:00,HOLD,76894.59,76659.62,76679.17,57.01,132.50,196.63,false,No active cross event
2026-05-19 22:00:00,HOLD,76956.61,76719.01,76704.39,58.89,120.52,200.36,false,RSI not oversold
2026-05-19 22:15:00,HOLD,76879.99,76751.21,76720.36,55.66,138.47,202.88,false,RSI not oversold
2026-05-19 22:30:00,HOLD,76911.13,76783.19,76737.70,56.70,109.32,205.55,false,RSI not oversold
2026-05-19 22:45:00,HOLD,76856.76,76797.91,76748.52,54.31,73.84,205.89,false,RSI not oversold
2026-05-19 23:00:00,HOLD,76919.16,76822.16,76764.04,56.57,69.88,203.13,false,No active cross event
2026-05-19 23:15:00,HOLD,76773.90,76812.51,76764.93,50.32,80.30,196.37,false,No active cross event
2026-05-19 23:30:00,HOLD,76851.09,76820.22,76772.77,53.27,72.44,184.39,false,No active cross event
2026-05-19 23:45:00,HOLD,76803.28,76816.83,76775.54,51.24,59.59,174.66,false,No active cross event
2026-05-20 00:00:00,HOLD,77056.56,76864.78,76801.09,59.96,118.50,164.85,false,No active cross event
2026-05-20 00:15:00,HOLD,76813.33,76854.49,76802.20,50.60,85.79,144.86,false,No active cross event
2026-05-20 00:30:00,HOLD,76877.06,76859.00,76809.01,52.69,65.10,129.22,false,No active cross event
2026-05-20 00:45:00,HOLD,76818.74,76850.95,76809.89,50.58,72.34,120.44,false,No active cross event
2026-05-20 01:00:00,HOLD,76949.16,76870.59,76822.55,54.92,43.11,115.60,false,No active cross event
2026-05-20 01:15:00,HOLD,76925.71,76881.62,76831.93,54.00,32.59,105.46,false,No active cross event
2026-05-20 01:30:00,HOLD,76934.51,76892.19,76841.25,54.31,30.65,96.05,false,No active cross event
2026-05-20 01:45:00,HOLD,77022.23,76918.20,76857.71,57.37,41.33,89.13,false,No active cross event
2026-05-20 02:00:00,HOLD,77008.42,76936.25,76871.41,56.73,42.61,83.57,false,No active cross event
2026-05-20 02:15:00,HOLD,76997.91,76948.58,76882.91,56.21,68.23,81.52,false,No active cross event
2026-05-20 02:30:00,HOLD,77025.12,76963.89,76895.84,57.30,42.96,75.00,false,No active cross event
2026-05-20 02:45:00,HOLD,76982.34,76967.58,76903.70,54.99,31.49,69.95,false,No active cross event
2026-05-20 03:00:00,HOLD,76789.24,76931.91,76893.30,45.97,89.42,68.40,false,No active cross event
2026-05-20 03:15:00,HOLD,76670.88,76879.70,76873.08,41.48,85.14,65.73,false,No active cross event
2026-05-20 03:30:00,HOLD,76758.95,76855.55,76862.70,45.72,35.89,62.06,false,RSI not overbought
2026-05-20 03:45:00,HOLD,76712.21,76826.88,76849.02,43.90,22.62,59.50,false,RSI not overbought
2026-05-20 04:00:00,HOLD,76810.72,76823.65,76845.54,48.56,37.60,57.89,false,RSI not overbought
2026-05-20 04:15:00,HOLD,76903.88,76839.70,76850.84,52.56,31.85,55.46,false,RSI not overbought
2026-05-20 04:30:00,HOLD,76915.08,76854.77,76856.68,53.04,100.32,56.86,false,No active cross event
